file,label,final_prediction,final_confidence,cnn_pred,cnn_conf,rppg_pred,rppg_conf,heart_rate,fusion_method,correct
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\FaceShifter\733_935.mp4,FAKE,REAL,56.98,REAL,99.89,FAKE,60.32,78.79,CNN-RNN Primary (rPPG disagrees),0
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\Face2Face\499_539.mp4,FAKE,FAKE,56.60,FAKE,56.60,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),1
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\FaceShifter\409_382.mp4,FAKE,FAKE,99.99,FAKE,99.99,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),1
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\NeuralTextures\811_920.mp4,FAKE,FAKE,48.87,FAKE,99.98,REAL,95.47,84.53,CNN-RNN Primary (rPPG disagrees),1
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\Face2Face\300_304.mp4,FAKE,FAKE,57.39,FAKE,97.61,REAL,52.79,54.34,CNN-RNN Primary (rPPG disagrees),1
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\DeepFakeDetection\21_14__podium_speech_happy__N0WM4GSV.mp4,FAKE,FAKE,95.20,FAKE,95.20,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),1
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\FaceSwap\861_858.mp4,FAKE,FAKE,100.00,FAKE,100.00,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),1
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\FaceSwap\795_907.mp4,FAKE,FAKE,100.00,FAKE,100.00,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),1
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\Face2Face\749_659.mp4,FAKE,REAL,100.00,REAL,99.66,REAL,56.68,76.08,Strong Fusion (CNN-RNN and rPPG agree on REAL),0
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\DeepFakeDetection\14_01__outside_talking_still_laughing__01YF7VQM.mp4,FAKE,FAKE,99.88,FAKE,99.88,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),1
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\Face2Face\159_175.mp4,FAKE,REAL,99.55,REAL,99.55,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),0
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\Deepfakes\381_376.mp4,FAKE,FAKE,91.22,FAKE,91.22,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),1
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\NeuralTextures\832_762.mp4,FAKE,REAL,98.72,REAL,98.72,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),0
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\FaceShifter\692_610.mp4,FAKE,REAL,66.95,REAL,66.95,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),0
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\FaceShifter\407_374.mp4,FAKE,REAL,60.89,REAL,99.56,FAKE,46.00,54.34,CNN-RNN Primary (rPPG disagrees),0
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\FaceSwap\310_196.mp4,FAKE,FAKE,100.00,FAKE,100.00,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),1
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\NeuralTextures\099_295.mp4,FAKE,REAL,50.95,REAL,99.84,FAKE,84.98,58.87,CNN-RNN Primary (rPPG disagrees),0
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\NeuralTextures\428_466.mp4,FAKE,FAKE,100.00,FAKE,100.00,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),1
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\DeepFakeDetection\08_17__kitchen_still__ZCEYWYTC.mp4,FAKE,REAL,96.35,REAL,96.35,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),0
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\Deepfakes\507_418.mp4,FAKE,REAL,53.35,REAL,99.96,FAKE,74.80,54.34,CNN-RNN Primary (rPPG disagrees),0
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\NeuralTextures\578_636.mp4,FAKE,REAL,99.75,REAL,99.75,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),0
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\Face2Face\434_438.mp4,FAKE,FAKE,100.00,FAKE,100.00,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),1
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\NeuralTextures\128_896.mp4,FAKE,FAKE,100.00,FAKE,100.00,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),1
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\DeepFakeDetection\01_15__meeting_serious__02HILKYO.mp4,FAKE,REAL,99.87,REAL,99.87,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),0
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\Face2Face\802_885.mp4,FAKE,REAL,98.67,REAL,98.67,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),0
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\Face2Face\328_320.mp4,FAKE,REAL,52.06,REAL,93.43,FAKE,61.06,67.02,CNN-RNN Primary (rPPG disagrees),0
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\FaceShifter\070_057.mp4,FAKE,REAL,98.92,REAL,98.92,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),0
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\FaceShifter\797_844.mp4,FAKE,REAL,99.97,REAL,99.97,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),0
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\FaceSwap\253_183.mp4,FAKE,FAKE,51.34,FAKE,98.95,REAL,80.44,68.57,CNN-RNN Primary (rPPG disagrees),1
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\FaceShifter\713_726.mp4,FAKE,REAL,58.71,REAL,99.99,FAKE,54.36,54.34,CNN-RNN Primary (rPPG disagrees),0
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\Face2Face\382_409.mp4,FAKE,FAKE,99.96,FAKE,99.96,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),1
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\NeuralTextures\965_948.mp4,FAKE,REAL,99.13,REAL,99.13,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),0
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\FaceSwap\991_064.mp4,FAKE,FAKE,53.92,FAKE,100.00,REAL,72.55,79.25,CNN-RNN Primary (rPPG disagrees),1
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\FaceSwap\098_092.mp4,FAKE,FAKE,100.00,FAKE,100.00,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),1
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\FaceShifter\337_522.mp4,FAKE,REAL,68.10,REAL,68.10,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),0
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\Deepfakes\920_811.mp4,FAKE,FAKE,99.90,FAKE,99.90,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),1
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\Face2Face\327_329.mp4,FAKE,REAL,98.36,REAL,98.36,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),0
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\DeepFakeDetection\28_16__walking_down_street_outside_angry__U757192N.mp4,FAKE,FAKE,100.00,FAKE,100.00,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),1
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\NeuralTextures\383_353.mp4,FAKE,REAL,82.53,REAL,82.53,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),0
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\DeepFakeDetection\12_20__talking_against_wall__GHPWDH3C.mp4,FAKE,FAKE,100.00,FAKE,100.00,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),1
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\NeuralTextures\036_035.mp4,FAKE,REAL,99.76,REAL,99.76,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),0
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\NeuralTextures\464_463.mp4,FAKE,REAL,70.43,REAL,70.43,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),0
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\FaceSwap\284_263.mp4,FAKE,FAKE,97.10,FAKE,97.10,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),1
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\NeuralTextures\936_931.mp4,FAKE,REAL,100.00,REAL,100.00,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),0
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\FaceSwap\631_551.mp4,FAKE,FAKE,100.00,FAKE,100.00,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),1
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\NeuralTextures\293_296.mp4,FAKE,FAKE,79.82,FAKE,79.82,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),1
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\DeepFakeDetection\18_09__walk_down_hall_angry__3VP8836C.mp4,FAKE,FAKE,99.95,FAKE,99.95,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),1
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\Face2Face\310_196.mp4,FAKE,REAL,91.26,REAL,91.26,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),0
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\FaceShifter\156_243.mp4,FAKE,REAL,99.49,REAL,99.49,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),0
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\Face2Face\365_307.mp4,FAKE,FAKE,100.00,FAKE,81.79,FAKE,100.00,63.40,Strong Fusion (CNN-RNN and rPPG agree on FAKE),1
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\FaceShifter\109_107.mp4,FAKE,FAKE,99.98,FAKE,99.98,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),1
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\FaceShifter\443_514.mp4,FAKE,REAL,99.72,REAL,99.72,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),0
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\Deepfakes\717_684.mp4,FAKE,FAKE,100.00,FAKE,97.63,FAKE,100.00,54.34,Strong Fusion (CNN-RNN and rPPG agree on FAKE),1
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\DeepFakeDetection\18_27__kitchen_still__NYHE8D0J.mp4,FAKE,FAKE,99.98,FAKE,99.98,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),1
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\Deepfakes\278_306.mp4,FAKE,FAKE,99.75,FAKE,99.75,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),1
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\Deepfakes\378_368.mp4,FAKE,REAL,58.85,REAL,96.83,FAKE,45.94,54.34,CNN-RNN Primary (rPPG disagrees),0
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\FaceShifter\281_474.mp4,FAKE,REAL,99.76,REAL,99.76,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),0
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\DeepFakeDetection\09_27__walking_down_street_outside_angry__RC9KATOO.mp4,FAKE,FAKE,96.30,FAKE,96.30,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),1
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\FaceShifter\490_534.mp4,FAKE,REAL,96.94,REAL,96.94,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),0
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\NeuralTextures\351_346.mp4,FAKE,REAL,100.00,REAL,99.09,REAL,72.16,62.49,Strong Fusion (CNN-RNN and rPPG agree on REAL),0
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\Face2Face\814_871.mp4,FAKE,REAL,99.96,REAL,99.96,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),0
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\Deepfakes\164_216.mp4,FAKE,REAL,100.00,REAL,99.59,REAL,70.17,69.74,Strong Fusion (CNN-RNN and rPPG agree on REAL),0
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\FaceShifter\956_958.mp4,FAKE,REAL,98.75,REAL,98.75,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),0
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\Face2Face\627_658.mp4,FAKE,FAKE,42.78,FAKE,89.42,REAL,90.13,78.11,CNN-RNN Primary (rPPG disagrees),1
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\FaceShifter\308_388.mp4,FAKE,REAL,96.81,REAL,96.81,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),0
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\Deepfakes\051_332.mp4,FAKE,FAKE,100.00,FAKE,100.00,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),1
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\DeepFakeDetection\22_24__kitchen_pan__XL557XC6.mp4,FAKE,FAKE,100.00,FAKE,100.00,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),1
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\DeepFakeDetection\07_02__hugging_happy__O4SXNLRL.mp4,FAKE,FAKE,100.00,FAKE,100.00,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),1
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\Face2Face\157_245.mp4,FAKE,REAL,54.16,REAL,54.16,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),0
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\NeuralTextures\258_246.mp4,FAKE,REAL,99.97,REAL,99.97,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),0
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\FaceShifter\112_892.mp4,FAKE,REAL,100.00,REAL,99.88,REAL,79.75,65.66,Strong Fusion (CNN-RNN and rPPG agree on REAL),0
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\Deepfakes\745_777.mp4,FAKE,FAKE,29.70,FAKE,65.74,REAL,76.03,85.13,CNN-RNN Primary (rPPG disagrees),1
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\DeepFakeDetection\26_04__walking_outside_cafe_disgusted__MS2MLJP1.mp4,FAKE,REAL,86.39,REAL,86.39,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),0
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\Deepfakes\191_188.mp4,FAKE,FAKE,99.87,FAKE,99.87,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),1
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\DeepFakeDetection\14_03__exit_phone_room__KJ221YN0.mp4,FAKE,REAL,70.54,REAL,70.54,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),0
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\Face2Face\346_351.mp4,FAKE,FAKE,100.00,FAKE,100.00,FAKE,65.81,65.21,Strong Fusion (CNN-RNN and rPPG agree on FAKE),1
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\Deepfakes\871_814.mp4,FAKE,FAKE,93.95,FAKE,93.95,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),1
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\Deepfakes\385_414.mp4,FAKE,REAL,94.64,REAL,94.64,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),0
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\FaceShifter\540_536.mp4,FAKE,REAL,99.12,REAL,99.12,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),0
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\FaceShifter\780_869.mp4,FAKE,FAKE,99.38,FAKE,99.38,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),1
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\DeepFakeDetection\21_09__hugging_happy__O9ER29Z6.mp4,FAKE,FAKE,91.53,FAKE,91.53,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),1
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\NeuralTextures\762_832.mp4,FAKE,REAL,99.98,REAL,99.98,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),0
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\Face2Face\011_805.mp4,FAKE,REAL,37.56,REAL,84.14,FAKE,100.00,126.79,CNN-RNN Primary (rPPG disagrees),0
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\NeuralTextures\064_991.mp4,FAKE,FAKE,36.33,REAL,80.14,FAKE,100.00,81.51,rPPG Primary (contradicts CNN-RNN),1
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\FaceSwap\645_688.mp4,FAKE,FAKE,99.29,FAKE,99.29,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),1
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\DeepFakeDetection\24_19__walking_down_street_outside_angry__GNHYZ84G.mp4,FAKE,FAKE,99.98,FAKE,99.98,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),1
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\NeuralTextures\524_580.mp4,FAKE,REAL,99.96,REAL,99.96,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),0
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\Deepfakes\186_170.mp4,FAKE,FAKE,100.00,FAKE,100.00,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rPPG data),1
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\Deepfakes\588_556.mp4,FAKE,FAKE,51.55,FAKE,99.98,REAL,82.75,64.30,CNN-RNN Primary (rPPG disagrees),1
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\DeepFakeDetection\12_15__walking_down_street_outside_angry__N0SRODQD.mp4,FAKE,FAKE,100.00,FAKE,100.00,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rppg data),1
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\FaceShifter\076_079.mp4,FAKE,REAL,79.00,REAL,79.00,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rppg data),0
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\Face2Face\036_035.mp4,FAKE,REAL,99.54,REAL,99.54,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rppg data),0
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\FaceSwap\765_867.mp4,FAKE,FAKE,99.97,FAKE,99.97,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rppg data),1
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\DeepFakeDetection\07_03__walk_down_hall_angry__W3MXGEU9.mp4,FAKE,FAKE,99.96,FAKE,99.96,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rppg data),1
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\FaceShifter\557_560.mp4,FAKE,FAKE,53.82,FAKE,96.39,REAL,62.57,58.0,CNN-RNN Primary (rPPG disagrees),1
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\DeepFakeDetection\18_25__exit_phone_room__AUC0HY5T.mp4,FAKE,FAKE,99.89,FAKE,99.89,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rppg data),1
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\FaceSwap\044_945.mp4,FAKE,FAKE,99.84,FAKE,99.84,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rppg data),1
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\Deepfakes\473_366.mp4,FAKE,REAL,99.85,REAL,99.85,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rppg data),0
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\Face2Face\255_214.mp4,FAKE,REAL,59.44,REAL,99.06,FAKE,49.51,134.0,CNN-RNN Primary (rPPG disagrees),0
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\NeuralTextures\341_340.mp4,FAKE,REAL,78.76,REAL,78.76,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rppg data),0
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\Face2Face\999_960.mp4,FAKE,FAKE,100.00,FAKE,100.00,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rppg data),1
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\NeuralTextures\920_811.mp4,FAKE,REAL,99.54,REAL,99.54,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rppg data),0
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\DeepFakeDetection\21_09__outside_talking_still_laughing__O9ER29Z6.mp4,FAKE,FAKE,100.00,FAKE,99.99,FAKE,96.08,57.7,Strong Fusion (CNN-RNN and rPPG agree on FAKE),1
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\Face2Face\263_284.mp4,FAKE,REAL,100.00,REAL,99.93,REAL,53.97,76.1,Strong Fusion (CNN-RNN and rPPG agree on REAL),0
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\DeepFakeDetection\09_26__walk_down_hall_angry__QSE5A0GF.mp4,FAKE,FAKE,99.90,FAKE,99.90,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rppg data),1
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\Deepfakes\444_655.mp4,FAKE,REAL,94.36,REAL,94.36,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rppg data),0
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\DeepFakeDetection\25_18__walk_down_hall_angry__AUC0HY5T.mp4,FAKE,REAL,62.78,REAL,62.78,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rppg data),0
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\Face2Face\146_256.mp4,FAKE,REAL,58.47,REAL,99.72,FAKE,54.50,54.3,CNN-RNN Primary (rPPG disagrees),0
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\Face2Face\068_028.mp4,FAKE,FAKE,84.56,FAKE,68.70,FAKE,74.65,62.5,Strong Fusion (CNN-RNN and rPPG agree on FAKE),1
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\Deepfakes\605_591.mp4,FAKE,REAL,54.89,REAL,98.62,FAKE,64.70,69.7,CNN-RNN Primary (rPPG disagrees),0
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\Deepfakes\059_050.mp4,FAKE,FAKE,51.47,FAKE,92.12,REAL,59.69,86.0,CNN-RNN Primary (rPPG disagrees),1
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\Deepfakes\109_107.mp4,FAKE,FAKE,99.80,FAKE,99.80,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rppg data),1
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\NeuralTextures\437_360.mp4,FAKE,REAL,100.00,REAL,99.75,REAL,85.21,77.6,Strong Fusion (CNN-RNN and rPPG agree on REAL),0
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\Deepfakes\868_949.mp4,FAKE,FAKE,99.94,FAKE,99.94,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rppg data),1
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\DeepFakeDetection\07_03__outside_talking_still_laughing__IFSURI9X.mp4,FAKE,FAKE,99.93,FAKE,99.93,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rppg data),1
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\FaceSwap\882_952.mp4,FAKE,FAKE,84.26,FAKE,84.26,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rppg data),1
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\FaceSwap\276_185.mp4,FAKE,FAKE,100.00,FAKE,100.00,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rppg data),1
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\Face2Face\754_758.mp4,FAKE,REAL,99.97,REAL,99.97,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rppg data),0
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\Face2Face\096_101.mp4,FAKE,FAKE,88.89,FAKE,88.89,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rppg data),1
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\Face2Face\641_662.mp4,FAKE,REAL,61.16,REAL,99.92,FAKE,46.00,54.3,CNN-RNN Primary (rPPG disagrees),0
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\Deepfakes\907_795.mp4,FAKE,FAKE,100.00,FAKE,100.00,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rppg data),1
C:\Users\KK\Desktop\dfd\FaceForensics++_C23\FaceSwap\009_027.mp4,FAKE,FAKE,100.00,FAKE,100.00,Unknown,0.00,0.00,CNN-RNN only (no/unreliable rppg data),1
